run,layer_number,layer_code,wire,value,local_median,robust_z,reason
21342,1,11,25,0.031331992,0.01232938,0.8479930959468609,low/dead
21343,1,11,25,0.01322268,0.01232938,0.03986358468032353,low/dead
21344,1,11,25,0.010408809,0.010408809,0.0,low/dead
21345,1,11,25,0.008984661,0.008984661,0.0,low/dead
21346,1,11,25,0.007862017,0.007862017,0.0,low/dead
21347,1,11,25,0.007449444,0.007862017,-0.018411103461675925,low/dead
21348,1,11,25,0.007009966,0.007862017,-0.038022844722326546,low/dead
21349,1,11,25,0.004060882,0.007862017,-0.16962595651387144,low/dead
21350,1,11,25,0.004874945,0.007862017,-0.13329832936104688,low/dead
21351,1,11,25,0.006543451,0.007862017,-0.05884111429261774,low/dead
21352,1,11,25,0.008705847,0.008705847,0.0,low/dead
21353,1,11,25,0.0104572,0.009507464,0.042382045740458604,low/dead
21354,1,11,25,0.009507464,0.0104572,-0.042382045740458604,low/dead
21355,1,11,25,0.011484125,0.011484125,0.0,low/dead
21356,1,11,25,0.011556054,0.011556054,0.0,low/dead
21357,1,11,25,0.013121028,0.013121028,0.0,low/dead
21358,1,11,25,0.014370816,0.014370816,0.0,low/dead
21385,1,11,25,0.149231655,0.143241366,0.26731713065163937,low/dead
21386,1,11,25,0.147274406,0.1448079,0.11006802954833336,low/dead
21387,1,11,25,0.148118159,0.146697467,0.063398495294591,low/dead
21388,1,11,25,0.143241366,0.146697467,-0.1542287863844735,low/dead
21389,1,11,25,0.1448079,0.147274406,-0.11006802954833336,low/dead
21390,1,11,25,0.169612288,0.147274406,0.9968297891929625,low/dead
21391,1,11,25,0.151225555,0.146697467,0.20206629287804437,low/dead
21392,1,11,25,0.146697467,0.1448079,0.08432208005557496,low/dead
21393,1,11,25,0.13997489,0.143241366,-0.14576675543741743,low/dead
21394,1,11,25,0.161367977,0.140673931,0.9234734748679153,low/dead
21395,1,11,25,0.140673931,0.13997489,0.03119476110883068,low/dead
21397,1,11,25,0.138478417,0.138478417,0.0,low/dead
21398,1,11,25,0.135881283,0.135881283,0.0,low/dead
21399,1,11,25,0.13498539,0.135881283,-0.0399792975148419,low/dead
21400,1,11,25,0.134925223,0.13498539,-0.002684957236606981,low/dead
21401,1,11,25,0.133653563,0.13498539,-0.05943288748913183,low/dead
21402,1,11,25,0.133811503,0.134925223,-0.04969984499067541,low/dead
21403,1,11,25,0.13455773,0.13455773,0.0,low/dead
21404,1,11,25,0.140026144,0.13455773,0.24402841660815688,low/dead
21405,1,11,25,0.133701887,0.13455773,-0.038192063028727054,low/dead
21406,1,11,25,0.150453178,0.13455773,0.7093356513821544,low/dead
21407,1,11,25,0.120685452,0.140026144,-0.8630799432643617,low/dead
21414,1,11,25,0.123294204,0.150453178,-1.211971409246281,low/dead
21415,1,11,25,0.227431497,0.227431497,0.0,low/dead
21416,1,11,25,0.292013535,0.239739109,2.3327504841221334,low/dead
21418,1,11,25,0.267244242,0.264085655,0.14095220009478415,low/dead
21422,1,11,25,0.271688606,0.267244242,0.19833010261298584,low/dead
21423,1,11,25,0.264085655,0.271688606,-0.33928230270777,low/dead
21424,1,11,25,0.321558889,0.292013535,1.3184638095702839,low/dead
21425,1,11,25,0.239739109,0.307375346,-3.0182725412604126,low/dead
21426,1,11,25,0.32157548,0.307375346,0.6336821271475893,low/dead
21427,1,11,25,0.394265302,0.321558889,3.2445295549401876,low/dead
21428,1,11,25,0.307375346,0.32157548,-0.6336821271475893,low/dead
21429,1,11,25,0.364654016,0.32157548,1.9223831498268922,low/dead
21432,1,11,25,0.238037056,0.369709995,-5.875915542296616,low/dead
21433,1,11,25,0.39684776,0.394265302,0.1152423969174736,low/dead
21434,1,11,25,0.369709995,0.39684776,-1.2110249559075534,low/dead
21435,1,11,25,0.311508089,0.462424717,-6.734666718847952,low/dead
21458,1,11,25,0.698653084,0.464444964,10.451556279457472,outlier
21459,1,11,25,0.729571264,0.584516671,6.473072933309476,outlier
21464,1,11,25,0.464444964,0.698653084,-10.451556279457472,outlier
21465,1,11,25,0.584516671,0.701518265,-5.221205586199289,outlier
21547,1,11,25,0.14745592,2.367410884,-99.06566964504468,low/dead
21548,1,11,25,0.153971042,1.985166523,-81.71724630367083,low/dead
21551,1,11,25,2.367410884,1.975440601,17.491705550812544,outlier
21554,1,11,25,1.502735157,1.932145713,-19.16248075868216,outlier
21556,1,11,25,1.516164684,1.975440601,-20.49522490648462,outlier
21604,1,11,25,1.256139362,2.688729735,-63.92946115112691,outlier
21632,1,11,25,2.23866146,2.66503559,-19.02698000308323,outlier
21676,1,11,25,2.024815883,2.314801925,-12.940650555668675,outlier
21677,1,11,25,1.821115702,2.309927324,-21.813258128650237,outlier
21695,1,11,25,1.949898284,2.271848212,-14.367041551160911,outlier
21697,1,11,25,1.387151306,2.271848212,-39.479670915427256,outlier
21744,1,11,25,2.079980296,2.277541013,-8.816162959403245,outlier
21766,1,11,25,2.128573943,2.258183644,-5.783843379833082,outlier
21773,1,11,25,2.326968407,2.202640483,5.548143654430548,outlier
21774,1,11,25,2.047005247,2.202640483,-6.945234982120378,outlier
21781,1,11,25,2.035676282,2.197967971,-7.242279735099332,outlier
21795,1,11,25,2.048686815,2.188403242,-6.234856844225612,outlier
21797,1,11,25,2.061436866,2.188403242,-5.665884788122452,outlier
21813,1,11,25,0.589809596,0.874154012,-12.68889253956467,outlier
21914,1,11,25,0.735464778,0.874154012,-6.189018273601473,outlier
21922,1,11,25,0.995176534,0.83167995,7.296048271832103,outlier
21923,1,11,25,0.989245587,0.83167995,7.0313792827254105,outlier
21925,1,11,25,0.66720247,0.83167995,-7.339820835090347,outlier
21930,1,11,25,0.663418559,0.794978433,-5.870870007535751,outlier
21932,1,11,25,0.553993584,0.805011253,-11.20168376182571,outlier
21936,1,11,25,0.580213669,0.716512551,-6.082348622456525,outlier
21943,1,11,25,0.681193996,0.819313329,-6.163586395427399,outlier
21944,1,11,25,0.65072702,0.819313329,-7.523177661216472,outlier
21946,1,11,25,0.992917293,0.82789603,7.364087195404039,outlier
21948,1,11,25,0.681593177,0.868533276,-8.342217022987295,outlier
21950,1,11,25,0.707757273,0.874864427,-7.457170249822963,outlier
21957,1,11,25,0.72119669,0.868533276,-6.574907055323811,outlier
21959,1,11,25,1.026060839,0.863869284,7.237811247258298,outlier
21962,1,11,25,0.686387244,0.865703044,-8.00198206405457,outlier
21964,1,11,25,0.694206054,0.896321669,-9.019425650697587,outlier
21976,1,11,25,0.735035275,0.960919353,-10.08009523260919,outlier
21980,1,11,25,0.587112455,0.975465825,-17.330300515934166,outlier
21993,1,11,25,0.669208315,0.937661341,-11.979737976760411,outlier
21994,1,11,25,0.648510707,0.937661341,-12.903370406166143,outlier
21995,1,11,25,0.664544317,0.9251635,-11.630152099896133,outlier
22006,1,11,25,0.296831293,0.331509681,-1.5475258665791036,low/dead
22007,1,11,25,0.30497197,0.30497197,0.0,low/dead
22010,1,11,25,0.301901573,0.303770489,-0.08340052751193477,low/dead
22011,1,11,25,0.331509681,0.301901573,1.3212642118909252,low/dead
22012,1,11,25,0.301556583,0.301556583,0.0,low/dead
22013,1,11,25,0.303770489,0.301556583,0.09879573413777645,low/dead
22014,1,11,25,0.228077294,0.301901573,-3.294414415515867,low/dead
22015,1,11,25,0.284446982,0.301901573,-0.7789125337388452,low/dead
22018,1,11,25,0.170124008,0.301556583,-5.86518927937475,low/dead
22019,1,11,25,0.255545905,0.284446982,-1.2897128963864868,low/dead
22020,1,11,25,0.340111725,0.255545905,3.7737565505776223,low/dead
22021,1,11,25,0.341038793,0.255545905,3.8151270349864648,low/dead
22022,1,11,25,0.324970039,0.284446982,1.8083446929643718,low/dead
22025,1,11,25,0.214147718,0.313842338,-4.448880473013175,low/dead
22026,1,11,25,0.215218849,0.324970039,-4.897655721852983,low/dead
22027,1,11,25,0.224567654,0.324970039,-4.48046454332692,low/dead
22029,1,11,25,0.327445601,0.324970039,0.11047215428007431,low/dead
22030,1,11,25,0.331649845,0.324970039,0.29808688249091364,low/dead
22031,1,11,25,0.313842338,0.322698365,-0.39520092045867067,low/dead
22032,1,11,25,0.329058021,0.322698365,0.28380016287218945,low/dead
22033,1,11,25,0.322698365,0.322698365,0.0,low/dead
22034,1,11,25,0.336471018,0.322698365,0.6146057529813186,low/dead
22036,1,11,25,0.343083125,0.313842338,1.3048724825856948,low/dead
22037,1,11,25,0.307997341,0.307997341,0.0,low/dead
22038,1,11,25,0.23340726,0.282250198,-2.179620054851437,low/dead
22039,1,11,25,0.282250198,0.282250198,0.0,low/dead
22040,1,11,25,0.26982939,0.282250198,-0.5542795606246942,low/dead
22041,1,11,25,0.27268175,0.282250198,-0.4269927651486309,low/dead
22042,1,11,25,0.281342472,0.282250198,-0.04050734609597134,low/dead
22043,1,11,25,0.275628135,0.281342472,-0.2550027503541991,low/dead
22044,1,11,25,0.301996194,0.281342472,0.9216740131096598,low/dead
22045,1,11,25,0.306529736,0.275628135,1.3789864415325963,low/dead
22046,1,11,25,0.303631542,0.281342472,0.9946515497488593,low/dead
22047,1,11,25,0.413279235,0.281342472,5.887688709614092,low/dead
22050,1,11,25,0.008160411,0.275628135,-11.935768795396154,low/dead
22051,1,11,25,0.055598211,0.296140374,-10.73421346013508,low/dead
22052,1,11,25,0.065617669,0.296140374,-10.287094337293993,low/dead
22054,1,11,25,0.296140374,0.296140374,0.0,low/dead
22055,1,11,25,0.008184453,0.296140374,-12.850056242006083,low/dead
22056,1,11,25,0.25079032,0.25079032,0.0,low/dead
22057,1,11,25,0.348439624,0.25079032,4.357608081247787,low/dead
22058,1,11,25,0.356568879,0.25079032,4.720376742481911,low/dead
22059,1,11,25,0.349988209,0.25079032,4.426713812001373,low/dead
22060,1,11,25,0.35247493,0.200371699,6.7876189736027115,low/dead
22061,1,11,25,0.200371699,0.200371699,0.0,low/dead
22065,1,11,25,0.174831935,0.182728392,-0.3523800316736066,low/dead
22066,1,11,25,0.182679574,0.182728392,-0.00217850719458543,low/dead
22067,1,11,25,0.182728392,0.182679574,0.00217850719458543,low/dead
22069,1,11,25,0.176829357,0.182463851,-0.25143975002773444,low/dead
22071,1,11,25,0.180435682,0.180435682,0.0,low/dead
22072,1,11,25,0.157838446,0.178112434,-0.9047283526764373,low/dead
22073,1,11,25,0.188118236,0.178112434,0.4465097227376583,low/dead
22074,1,11,25,0.182463851,0.178112434,0.1941823352276951,low/dead
22075,1,11,25,0.178112434,0.178112434,0.0,low/dead
22077,1,11,25,0.177492739,0.178750557,-0.05613022988406454,low/dead
22078,1,11,25,0.174799672,0.178750557,-0.17630856236395429,low/dead
22079,1,11,25,0.176809723,0.182463851,-0.25231591886419824,low/dead
22081,1,11,25,0.178750557,0.182463851,-0.16570604479115333,low/dead
22082,1,11,25,0.183068017,0.182576151,0.021949559993700078,low/dead
22083,1,11,25,0.182576151,0.182576151,0.0,low/dead
22084,1,11,25,0.182713181,0.182576151,0.006114974822282694,low/dead
22086,1,11,25,0.18652099,0.182713181,0.16992378430314298,low/dead
22087,1,11,25,0.199644672,0.182713181,0.7555691539713806,low/dead
22088,1,11,25,0.202936268,0.183068017,0.8866223062671236,low/dead
22089,1,11,25,0.172542189,0.18646105,-0.6211302967951985,low/dead
22091,1,11,25,0.14053873,0.18646105,-2.0492872406099982,low/dead
22092,1,11,25,0.195714718,0.18652099,0.41027085487054893,low/dead
22093,1,11,25,0.132292578,0.195714718,-2.8302181221284344,low/dead
22094,1,11,25,0.18646105,0.18646105,0.0,low/dead
22096,1,11,25,0.197637384,0.18646105,0.49874480781884994,low/dead
22097,1,11,25,0.150244404,0.18646105,-1.6161707541232482,low/dead
22098,1,11,25,0.205231609,0.195714718,0.42469202985772775,low/dead
22099,1,11,25,0.2061818,0.18646105,0.8800400622237651,low/dead
22100,1,11,25,0.146534414,0.18646105,-1.7817293576474318,low/dead
22101,1,11,25,0.210106955,0.197637384,0.5564556134398368,low/dead
22103,1,11,25,0.144387591,0.202023059,-2.5719874165544305,low/dead
22104,1,11,25,0.202023059,0.205231609,-0.14318180300688685,low/dead
22107,1,11,25,0.156578782,0.202023059,-2.0279545331082236,low/dead
22112,1,11,25,0.162730855,0.162730855,0.0,low/dead
22113,1,11,25,0.22693265,0.202023059,1.1115925111168965,low/dead
22114,1,11,25,0.227401266,0.202023059,1.1325045379819514,low/dead
22115,1,11,25,0.220472441,0.220472441,0.0,low/dead
22116,1,11,25,0.160761141,0.225693334,-2.897604359268562,low/dead
22117,1,11,25,0.161157641,0.225963708,-2.8919759763273443,low/dead
22118,1,11,25,0.231557437,0.22693265,0.20638149356650481,low/dead
22119,1,11,25,0.227302617,0.225963708,0.0597489223113704,low/dead
22120,1,11,25,0.225693334,0.225963708,-0.01206546159672952,low/dead
22124,1,11,25,0.229877623,0.227302617,0.1149098508153371,low/dead
22125,1,11,25,0.225963708,0.229877623,-0.1746587731267075,low/dead
22126,1,11,25,0.231805689,0.231557437,0.011078265559229637,low/dead
22127,1,11,25,0.165134677,0.231805689,-2.9751992976434143,low/dead
22128,1,11,25,0.233396302,0.232938765,0.0204176255948522,low/dead
22129,1,11,25,0.232938765,0.233396302,-0.0204176255948522,low/dead
22133,1,11,25,2.162551836,1.542464919,27.67142877531648,outlier
22136,1,11,25,1.542464919,2.057444091,-22.980987161787592,outlier
22146,1,11,25,2.071347476,2.253336257,-8.121264057161463,outlier
22157,1,11,25,2.084019334,2.248403686,-7.3356649905654265,outlier
22177,1,11,25,2.128801431,2.256737887,-5.709174686506748,outlier
22185,1,11,25,1.996558198,2.248954943,-11.263225139757658,outlier
22192,1,11,25,2.069812627,2.254363192,-8.23558387515844,outlier
22217,1,11,25,2.045577308,2.248561009,-9.05816405859057,outlier
22258,1,11,25,2.148395982,2.284218989,-6.061112662129947,outlier
22297,1,11,25,2.076211659,2.313042943,-10.568615184914066,outlier
22309,1,11,25,2.116720448,2.278661876,-7.226649309672568,outlier
22368,1,11,25,2.122121046,2.261887177,-6.23707488924178,outlier
22380,1,11,25,2.089726243,2.278623495,-8.42955513375396,outlier
22385,1,11,25,2.846366327,2.248727966,26.669660149930845,outlier
22389,1,11,25,2.650544585,2.248382195,17.946529149229004,outlier
22390,1,11,25,2.822930129,2.248382195,25.639247979305825,outlier
22417,1,11,25,2.024723331,2.213016374,-8.402592258307713,outlier
22496,1,11,25,2.080678377,2.241903078,-7.194665309384679,outlier
22498,1,11,25,0.878799002,2.241903078,-60.82862953287817,outlier
22509,1,11,25,2.16014553,2.272840056,-5.029002328680091,outlier
22541,1,11,25,5.028106441,2.315843831,121.03493812718028,outlier
22542,1,11,25,5.069948863,2.315843831,122.9021595898768,outlier
22543,1,11,25,4.95214976,2.315843831,117.6453651001123,outlier
22545,1,11,25,4.810608252,2.315843831,111.32906386879169,outlier
22546,1,11,25,4.814864343,2.315843831,111.51899227356688,outlier
22547,1,11,25,2.062578809,2.272585268,-9.37155520179264,outlier
22567,1,11,25,2.161138339,2.281867768,-5.387560524290396,outlier
22574,1,11,25,2.167617989,2.282409991,-5.1226023646601,outlier
22588,1,11,25,2.173037097,2.288424563,-5.149174993774707,outlier
22595,1,11,25,2.110444709,2.298384043,-8.386807965602376,outlier
22614,1,11,25,2.140705371,2.278968171,-6.169988621894788,outlier
22633,1,11,25,2.121112667,2.255858377,-6.0130381964573125,outlier
22651,1,11,25,2.06784605,2.251327316,-8.187866320882062,outlier
22665,1,11,25,2.039228219,2.2142899,-7.81214165993873,outlier
22668,1,11,25,2.075450274,2.2142899,-6.19572952875342,outlier
22678,1,11,25,2.074516895,2.235952585,-7.204080710557996,outlier
22693,1,11,25,2.279773732,2.160411028,5.326570310731439,outlier
22712,1,11,25,0.200643513,0.507954597,-13.71378195481473,low/dead
22713,1,11,25,0.20373031,0.475092896,-12.109577326858341,low/dead
22727,1,11,25,0.244043655,0.472751291,-10.206096736508,low/dead
22748,1,11,25,0.353220852,0.472751291,-5.334055498659733,low/dead
22751,1,11,25,0.39654732,0.475092896,-3.5051026756305634,low/dead
22758,1,11,25,0.345138967,0.475092896,-5.7992045821473654,low/dead
22915,1,11,25,0.238038975,0.622437194,-17.153801582975508,low/dead
22916,1,11,25,0.437639981,0.622755403,-8.260790664424954,outlier
22944,1,11,25,0.342073472,0.580480201,-10.638919545337991,low/dead
22945,1,11,25,0.341466657,0.580480201,-10.665998713744786,low/dead
22946,1,11,25,0.344224564,0.580480201,-10.542926891025703,low/dead
22947,1,11,25,0.347668778,0.579814824,-10.359536060588004,low/dead
22982,1,11,25,0.386265541,0.386265541,0.0,low/dead
22983,1,11,25,0.349499519,0.356510448,-0.31286327312127554,low/dead
22984,1,11,25,0.356510448,0.349499519,0.31286327312127554,low/dead
22985,1,11,25,0.343994621,0.349499519,-0.24565651805613173,low/dead
22990,1,11,25,0.326087413,0.349499519,-1.0447671219922854,low/dead
22991,1,11,25,0.322439917,0.349499519,-1.207536925716835,low/dead
22992,1,11,25,0.323506471,0.349499519,-1.1599418672872617,low/dead
22994,1,11,25,0.321049518,0.356510448,-1.5824468665599718,low/dead
23002,1,11,25,0.681184426,0.497039535,8.21748064012922,outlier
23003,1,11,25,0.673422087,0.509888658,7.297692482934244,outlier
23008,1,11,25,0.7639026,0.59549728,7.5151010124672215,outlier
23011,1,11,25,0.917397431,0.666028146,11.217374654236945,outlier
23014,1,11,25,0.403758922,0.642185178,-10.639790939290807,low/dead
23015,1,11,25,0.411091878,0.642185178,-10.312557185274143,low/dead
23052,1,11,25,0.245152261,0.620051864,-16.72992507646944,low/dead
23053,1,11,25,0.44430137,0.620051864,-7.842879995721126,outlier
23054,1,11,25,0.42969175,0.587556009,-7.0447053136046325,outlier
23055,1,11,25,0.228245893,0.5815108345,-15.764476558910516,low/dead
23057,1,11,25,0.643423515,0.509883515,5.959233290283661,outlier
21317,1,11,26,0.014636329,0.020961707,-0.30851440627745735,low/dead
21322,1,11,26,0.016775952,0.023062828,-0.3066365071747485,low/dead
21323,1,11,26,0.018860586,0.023084704,-0.20602741161333304,low/dead
21325,1,11,26,0.025472833,0.023062828,0.11754574378016674,low/dead
21326,1,11,26,0.023062828,0.023084704,-0.0010669814755301299,low/dead
21327,1,11,26,0.023596755,0.02310658,0.023907827974399685,low/dead
21328,1,11,26,0.02310658,0.02310658,0.0,low/dead
21329,1,11,26,0.024197876,0.023495108,0.03427685306250409,low/dead
21331,1,11,26,0.022511164,0.023510173,-0.048725731252873106,low/dead
21333,1,11,26,0.024158232,0.023495108,0.03234325397602056,low/dead
21334,1,11,26,0.023495108,0.023495108,0.0,low/dead
21335,1,11,26,0.022626871,0.02310658,-0.023397358595953214,low/dead
21336,1,11,26,0.023510173,0.023495108,0.0007347813096022593,low/dead
21339,1,11,26,0.024442632,0.023495108,0.046214598446708,low/dead
21340,1,11,26,0.013426423,0.023495108,-0.49109071027371665,low/dead
21341,1,11,26,0.01323657,0.022626871,-0.45800316404515495,low/dead
21342,1,11,26,0.011970986,0.013426423,-0.07098758081007077,low/dead
21343,1,11,26,0.080159078,0.01323657,3.26408284567632,low/dead
21344,1,11,26,0.026489112,0.011970986,0.7081080408398228,low/dead
21345,1,11,26,0.007150308,0.007150308,0.0,low/dead
21346,1,11,26,0.006245442,0.006245442,0.0,low/dead
21347,1,11,26,0.005846438,0.006245442,-0.01946104757096426,low/dead
21348,1,11,26,0.005412357,0.006245442,-0.04063294306737966,low/dead
21349,1,11,26,0.003331081,0.006245442,-0.14214523678951313,low/dead
21350,1,11,26,0.004069984,0.006245442,-0.1061059328393568,low/dead
21351,1,11,26,0.005233231,0.006245442,-0.04936964647686061,low/dead
21352,1,11,26,0.006775338,0.006775338,0.0,low/dead
21353,1,11,26,0.008045728,0.007365454,0.03317972921396812,low/dead
21354,1,11,26,0.007365454,0.008045728,-0.03317972921396812,low/dead
21355,1,11,26,0.00875163,0.008641463,0.005373292567870017,low/dead
21356,1,11,26,0.008641463,0.00875163,-0.005373292567870017,low/dead
21357,1,11,26,0.010016609,0.010016609,0.0,low/dead
21358,1,11,26,0.010857393,0.010857393,0.0,low/dead
21385,1,11,26,0.123237852,0.118799997,0.21645223423334425,low/dead
21386,1,11,26,0.122466685,0.119409313,0.14912046479266902,low/dead
21387,1,11,26,0.121423364,0.120446608,0.047640361954328574,low/dead
21388,1,11,26,0.118799997,0.120446608,-0.08031191417096781,low/dead
21389,1,11,26,0.119409313,0.121423364,-0.09823345711157817,low/dead
21390,1,11,26,0.136043359,0.121423364,0.7130766062050986,low/dead
21391,1,11,26,0.122174168,0.120446608,0.08426012606814726,low/dead
21392,1,11,26,0.120446608,0.119409313,0.05059309515724961,low/dead
21393,1,11,26,0.115950014,0.118799997,-0.13900525994586363,low/dead
21394,1,11,26,0.130666892,0.115950014,0.7178019840755406,low/dead
21395,1,11,26,0.11589658,0.11589658,0.0,low/dead
21397,1,11,26,0.114557549,0.114557549,0.0,low/dead
21398,1,11,26,0.112961446,0.112961446,0.0,low/dead
21399,1,11,26,0.112207434,0.112961446,-0.03677623131867814,low/dead
21400,1,11,26,0.111495957,0.112883915,-0.06769635558666147,low/dead
21401,1,11,26,0.111309318,0.112883915,-0.07679949855664983,low/dead
21402,1,11,26,0.111615724,0.112207434,-0.028860102801513656,low/dead
21403,1,11,26,0.112883915,0.111615724,0.061854831981806545,low/dead
21404,1,11,26,0.115076492,0.111615724,0.168795728063054,low/dead
21405,1,11,26,0.111171491,0.111615724,-0.021667049818027383,low/dead
21406,1,11,26,0.123323643,0.112883915,0.5091879861753947,low/dead
21407,1,11,26,0.104478197,0.115076492,-0.5169219435547326,low/dead
21414,1,11,26,0.105167339,0.123323643,-0.8855567760144964,low/dead
21415,1,11,26,0.185470416,0.185470416,0.0,low/dead
21416,1,11,26,0.227956314,0.189853688,1.8584200087333929,low/dead
21418,1,11,26,0.198507309,0.198507309,0.0,low/dead
21422,1,11,26,0.205896674,0.20054782,0.26088535990652373,low/dead
21423,1,11,26,0.20054782,0.205896674,-0.26088535990652373,low/dead
21424,1,11,26,0.23556973,0.227956314,0.37133725715416505,low/dead
21425,1,11,26,0.189853688,0.23556973,-2.229757265887558,low/dead
21426,1,11,26,0.24153726,0.23556973,0.29106070418130187,low/dead
21428,1,11,26,0.242777929,0.242777929,0.0,low/dead
21429,1,11,26,0.275914088,0.242777929,1.6161852177372522,low/dead
21432,1,11,26,0.19174577,0.286055986,-4.5998927329147365,low/dead
21435,1,11,26,0.238464747,0.34938328,-5.409947888278229,low/dead
21458,1,11,26,0.60710212,0.36062894,12.021499235463377,outlier
21459,1,11,26,0.641238823,0.482106373,7.76153667515636,outlier
21464,1,11,26,0.36062894,0.60710212,-12.021499235463377,outlier
21465,1,11,26,0.482106373,0.615383666,-6.50047553208073,outlier
21479,1,11,26,0.858444645,0.72255442,6.6279188508236295,outlier
21482,1,11,26,0.860338975,0.716687777,7.006453062886595,outlier
21547,1,11,26,0.083187085,2.144084694,-100.5183567273397,low/dead
21548,1,11,26,0.085896029,1.76783116,-82.03481568021114,low/dead
21551,1,11,26,2.144084694,1.76783116,18.35141483272701,outlier
21554,1,11,26,1.347237898,1.720818824,-18.221060872800447,outlier
21556,1,11,26,1.354345479,1.765616536,-20.05936182303371,outlier
21604,1,11,26,1.076435984,2.435916622,-66.3073988429259,outlier
21632,1,11,26,1.886284465,2.454827839,-27.730172247823358,outlier
21676,1,11,26,1.818670192,2.159603213,-16.628689788056136,outlier
21677,1,11,26,1.621130242,2.154046762,-25.992505706891947,outlier
21695,1,11,26,1.796695575,2.129834804,-16.24855485990955,outlier
21697,1,11,26,1.221812998,2.129834804,-44.28791581547768,outlier
21744,1,11,26,1.898276558,2.163981557,-12.959513251451124,outlier
21766,1,11,26,2.022378864,2.158357477,-6.6322298930004004,outlier
21774,1,11,26,1.935994224,2.1153252,-8.746700922505648,outlier
21781,1,11,26,1.943688706,2.109087475,-8.067170533849087,outlier
21795,1,11,26,1.968334402,2.112808305,-7.046579731145242,outlier
21797,1,11,26,1.973112552,2.112808305,-6.813529926002432,outlier
21799,1,11,26,2.00117416,2.112808305,-5.444851195448966,outlier
21884,1,11,26,0.251278226,0.424183617,-8.433299013361198,low/dead
21922,1,11,26,1.37905968,1.207914442,8.347449194148409,outlier
21923,1,11,26,1.369786347,1.207914442,7.8951510350963945,outlier
21948,1,11,26,1.062151946,1.210325847,-7.227043679101828,outlier
21980,1,11,26,1.043551287,1.211844643,-8.20835131225055,outlier
21993,1,11,26,1.09332715,1.204733517,-5.433741536163299,outlier
21994,1,11,26,1.077212336,1.204733517,-6.219726543459559,outlier
21995,1,11,26,1.096909112,1.204733517,-5.259034683902697,outlier
22004,1,11,26,1.076954136,1.229591221,-7.444731311661819,outlier
22018,1,11,26,1.079528916,1.288172043,-10.176373720317931,outlier
22019,1,11,26,1.137589445,1.262844551,-6.109200851049533,outlier
22038,1,11,26,1.167879488,1.287358838,-5.8274937446689385,outlier
22050,1,11,26,0.333310594,1.26962485,-45.667853649056106,outlier
22051,1,11,26,1.042478246,1.287989254,-11.97457019449274,outlier
22052,1,11,26,1.184231104,1.297697981,-5.534240987623552,outlier
22054,1,11,26,2.001127059,1.297697981,34.309096524740376,outlier
22055,1,11,26,0.35770645,1.297697981,-45.84720930390297,outlier
22107,1,11,26,1.066617732,1.215919143,-7.282036926655075,outlier
22117,1,11,26,1.114713775,1.224796469,-5.369180621432109,outlier
22127,1,11,26,1.134472162,1.246136199,-5.446309149840375,outlier
22133,1,11,26,2.169238744,1.429975953,36.05685242026342,outlier
22136,1,11,26,1.429975953,2.037155177,-29.614599759313553,outlier
22139,1,11,26,2.037155177,2.169238744,-6.44225266094987,outlier
22140,1,11,26,2.285769324,2.169238744,5.683670241030301,outlier
22146,1,11,26,2.038646177,2.273832604,-11.470998395735645,outlier
22157,1,11,26,2.060535081,2.27198508,-10.31327628148926,outlier
22177,1,11,26,2.117891905,2.2824514,-8.026235728085048,outlier
22185,1,11,26,1.963984236,2.280037921,-15.415223403182786,outlier
22189,1,11,26,2.12431085,2.284549124,-7.8154722083066925,outlier
22192,1,11,26,2.068649532,2.284549124,-10.53030102571347,outlier
22217,1,11,26,2.00981503,2.272684061,-12.821191560045198,outlier
22218,1,11,26,2.140698871,2.270116261,-6.312212367044015,outlier
22226,1,11,26,2.117868399,2.270116261,-7.425747323233861,outlier
22258,1,11,26,2.165023831,2.326748032,-7.887946910399837,outlier
22297,1,11,26,2.04588384,2.353155609,-14.986893649495565,outlier
22309,1,11,26,2.12295488,2.319171724,-9.570293368759373,outlier
22328,1,11,26,2.145185562,2.259013059,-5.551829891431633,outlier
22352,1,11,26,2.172066405,2.298256677,-6.15481269958426,outlier
22354,1,11,26,2.171260345,2.289154936,-5.750198604050024,outlier
22368,1,11,26,2.132308925,2.289154936,-7.650017747659134,outlier
22374,1,11,26,2.327782249,2.218954202,5.307986385405,outlier
22380,1,11,26,2.076550904,2.311304418,-11.44988346834875,outlier
22382,1,11,26,2.184429536,2.311304418,-6.188203913149931,outlier
22385,1,11,26,2.876562205,2.271908901,29.491400369632117,outlier
22389,1,11,26,2.682822547,2.271908901,20.04192943520453,outlier
22390,1,11,26,2.856434893,2.271908901,28.509709518644055,outlier
22417,1,11,26,2.01167689,2.242040255,-11.235758049724812,outlier
22418,1,11,26,2.113475128,2.242040255,-6.270644034932121,outlier
22427,1,11,26,2.136525715,2.26603047,-6.316473513350921,outlier
22445,1,11,26,2.21237259,2.33167127,-5.818681734101009,outlier
22458,1,11,26,2.213706638,2.320673223,-5.217195314304085,outlier
22480,1,11,26,2.185493293,2.295359746,-5.358633668549953,outlier
22491,1,11,26,2.120454451,2.270213549,-7.304360182761818,outlier
22496,1,11,26,2.054344169,2.265209355,-10.284752573423374,outlier
22498,1,11,26,0.785161353,2.265209355,-72.18795945462344,outlier
22509,1,11,26,2.160522622,2.307801692,-7.183399132533445,outlier
