run,layer_number,layer_code,wire,value,lay_med,rel_to_layer,own_norm,cv,robust_z,status
21697,7,42,87,0.020465915,0.442550237,0.04624540512900008,1.0020989661149806,0.04614854090538388,-0.259734231506209,low/dead
21697,8,51,87,1.469868153,0.557518654,2.636446587848162,0.9459193095829151,2.787179161202082,13.88165487943068,hot
21697,8,51,88,0.009083008,0.557518654,0.01629184590476501,1.132245461081478,0.014388969940496519,-0.09341223064503558,low/dead
21697,8,51,89,0.009612939,0.557518654,0.017242362979302213,1.0775141614341335,0.016001982708378732,-0.07141358021889713,low/dead
21697,8,51,90,0.009634136,0.557518654,0.017280383231804832,1.1217237003949294,0.015405204709253146,-0.04708405675058456,low/dead
21697,8,51,91,0.005649059,0.557518654,0.010132502221172315,1.127293372188924,0.00898834542200626,-0.046759260884881686,low/dead
21697,8,51,92,0.008150331,0.557518654,0.014618938651692183,1.1005095916202692,0.013283790312239684,-0.07451013282044855,low/dead
21697,8,51,93,0.00823512,0.557518654,0.014771021455364613,0.9810299020770281,0.015056647533466139,-0.07528100546787118,low/dead
21697,8,51,94,0.010805282,0.557518654,0.0193810232581025,1.0068974122650236,0.019248260072994662,-0.015798078328638707,low/dead
21697,8,51,95,0.011647872,0.557518654,0.020892344886454688,1.0666479519938967,0.01958691698362182,-0.03405344657769961,low/dead
21697,8,51,96,0.006465152,0.557518654,0.011596297188649763,1.0180187253085142,0.011391045076440478,-0.012332544068802652,low/dead
21697,8,51,97,0.010789384,0.557518654,0.019352507620310048,1.0209082400197087,0.018956167519949146,-0.04074516299601996,low/dead
21697,8,51,98,0.014838053,0.557518654,0.026614451182112375,1.0219487138731382,0.026042844245328944,-0.09167688408870035,low/dead
21697,8,51,99,1.385201162,0.557518654,2.484582627077443,1.1209704379857754,2.2164568688732635,7.285297679979501,hot
